callsign,origin,destination,aircraft_type,time,cargo
UAL1954,KSFO,KORD,B753,16:38,false
UAL2458,KIAH,KORD,B39M,16:39,false
WJA1610,CYYC,KORD,B738,16:40,false
GJS4417,KORD,KGRR,CRJ7,16:40,false
GJS4173,KORD,KMDT,CRJ7,16:40,false
LYM5882,KORD,KMKL,E145,16:40,false
AAL160,KORD,LGAV,B788,16:40,false
SKW5813,KORD,KMLI,CRJ2,16:41,false
SLW6074,KORD,KCKB,CRJ2,16:42,false
UAL2357,KJAC,KORD,B737,16:43,false
UAL2481,KMCO,KORD,A21N,16:43,false
ENY3675,KMEM,KORD,E170,16:43,false
ENY3490,KORD,KCWA,E170,16:43,false
DAL637,KSEA,KORD,B739,16:43,false
ENY3543,KGRB,KORD,E170,16:44,false
RPA3418,KORD,KIND,E75L,16:44,false
ASA429,KSEA,KORD,B739,16:44,false
SKW5956,KASE,KORD,E75L,16:45,false
AAL1683,KORD,KCLT,B738,16:45,false
SKW5064,KORD,KDEC,CRJ2,16:45,false
UAL600,KORD,KLAX,B39M,16:45,false
GJS4518,KORD,KSTL,CRJ7,16:45,false
CKK625,PANC,KORD,B77L,16:45,true
AAL2907,KCLT,KORD,B738,16:46,false
UAL2179,KMSY,KORD,B739,16:46,false
SKW461W,KORD,KSYR,CRJ7,16:46,false
AAL2543,KSFO,KORD,A321,16:46,false
SKW6079,KORD,KMCW,CRJ2,16:47,false
UAL2680,KIND,KORD,A319,16:48,false
ENY3428,KBIL,KORD,E75L,16:49,false
SKW5937,KMTJ,KORD,E75L,16:49,false
UAL2467,KMYR,KORD,A319,16:49,false
SKW5654,KECP,KORD,E75L,16:50,false
AAL1628,KLAX,KORD,A321,16:50,false
AAL555,KPIT,KORD,A320,16:50,false
AAL151,LFPG,KORD,B788,16:50,false
RPA3542,KHXD,KORD,E75L,16:51,false
AAL2988,KORD,KDFW,A321,16:51,false
GJS4171,KCVG,KORD,CRJ7,16:52,false
UAL1325,KDCA,KORD,B738,16:52,false
ENY3477,KORD,KCMI,E170,16:52,false
UAL1748,KPHX,KORD,B739,16:52,false
UAL2005,KPNS,KORD,B738,16:52,false
UAL1710,KSAN,KORD,B39M,16:52,false
AAL2523,KSEA,KORD,B738,16:53,false
UAL2426,KSNA,KORD,B38M,16:53,false
RPA3426,KCHS,KORD,E75L,16:54,false
VTE3029,KORD,KMBL,E145,16:55,false
IBE03CY,KORD,LEMD,A333,16:55,false
SKW5675,KSBN,KORD,CRJ2,16:55,false
JZA909,CYYZ,KORD,E75S,16:57,false
UAL516,KATL,KORD,A319,16:57,false
UAL2202,KBZN,KORD,B38M,16:57,false
UAL2160,KDFW,KORD,B738,16:57,false
SKW4685,KDLH,KORD,CRJ7,16:57,false
UAL1531,KMSP,KORD,A319,16:58,false
DAL1306,KMSP,KORD,BCS3,16:59,false
ENY3458,KORD,KCID,E75L,16:59,false
ENY4062,KORD,KLIT,E170,16:59,false
SKW6380,KORD,KTVC,CRJ7,16:59,false
ENY3846,KORD,KXNA,E170,16:59,false
AAL1354,KORD,PANC,A21N,16:59,false
UAL1623,KRAP,KORD,B739,16:59,false
GJS4564,KXNA,KORD,CRJ7,16:59,false
RPA3707,CYQB,KORD,E75L,17:00,false
SKW4825,KALO,KORD,CRJ7,17:00,false
RPA4759,KATL,KORD,E75S,17:00,false
RPA3575,KCLE,KORD,E75L,17:00,false
SKW5623,KGEG,KORD,E75L,17:00,false
BAW20R,KORD,EGLL,B772,17:00,false
UAL456,KORD,KDCA,A319,17:00,false
ENY3511,KORD,KEVV,E170,17:00,false
AAL1951,KORD,KIND,B738,17:00,false
UAL2306,KORD,KLGA,B738,17:00,false
SKW6060,KORD,KLNS,CRJ2,17:00,false
ENY3717,KORD,KMSN,E75L,17:00,false
SKW6291,KORD,KRST,CRJ7,17:00,false
ENY3827,KORD,KTUL,E75L,17:00,false
AAL110,KORD,LIRF,B789,17:00,false
UAL1641,KPDX,KORD,A21N,17:00,false
ENY3712,KSAW,KORD,E170,17:00,false
UAL1178,KSLC,KORD,A320,17:00,false
GJS4452,KSTL,KORD,CRJ7,17:00,false
RPA3484,KCMH,KORD,E75L,17:01,false
SKW5262,KMSN,KORD,E75L,17:01,false
RPA3662,KPIT,KORD,E75L,17:01,false
UAL1393,KIAD,KORD,B739,17:02,false
SKW5335,KICT,KORD,CRJ2,17:02,false
GJS4466,KSGF,KORD,CRJ7,17:02,false
UAL1989,KDSM,KORD,B737,17:03,false
UAL2729,MMMY,KORD,A319,17:03,false
UAL1655,CYYC,KORD,A320,17:04,false
RPA3440,KBNA,KORD,E75L,17:04,false
UAL2113,KLAX,KORD,A21N,17:04,false
GJS4391,KATW,KORD,CRJ7,17:05,false
UAL440,KBOI,KORD,B738,17:05,false
UAL1475,KBOS,KORD,B39M,17:05,false
SKW5869,KCOU,KORD,CRJ7,17:05,false
UAL617,KDEN,KORD,A21N,17:05,false
GJS4441,KFSD,KORD,CRJ7,17:05,false
SKW5436,KFWA,KORD,CRJ2,17:05,false
UAL2362,KGPI,KORD,B739,17:05,false
GJS4409,KGRB,KORD,CRJ7,17:05,false
SKW4718,KLNK,KORD,CRJ2,17:05,false
UAL2792,KMCI,KORD,A320,17:05,false
LYM5760,KMKG,KORD,E145,17:05,false
GJS4533,KMLI,KORD,CRJ7,17:05,false
UAL636,KMSO,KORD,B738,17:05,false
UAL739,KOMA,KORD,A320,17:05,false
AAL519,KORD,KSNA,B38M,17:05,false
UAL2835,KSEA,KORD,A21N,17:05,false
EDV4783,KJFK,KORD,CRJ9,17:06,false
AAL1848,KORD,KPHL,B738,17:07,false
VTE3012,KBRL,KORD,CRJ2,17:10,false
LOT2098,KORD,EPKK,B788,17:10,false
AAL1437,KORD,KLAX,B738,17:10,false
AFR137T,KORD,LFPG,A359,17:10,false
ENY3383,KORD,KBNA,E170,17:11,false
DAL2738,KATL,KORD,B738,17:12,false
AAL486,KORD,KMCO,A321,17:12,false
ENY4009,KILM,KORD,E75L,17:13,false
FFT3044,KORD,KMCO,A21N,17:13,false
RPA4729,KORD,KGRR,E75L,17:14,false
SKW6438,KORD,KROC,CRJ7,17:14,false
UAL928,EGLL,KORD,B763,17:15,false
ENY3740,KORD,KPIA,E170,17:15,false
AAL2247,KMIA,KORD,B38M,17:18,false
DAL2358,KORD,KDTW,A319,17:18,false
AAL3261,KORD,KPHX,B738,17:19,false
UAL1504,KLGA,KORD,B738,17:20,false
AAL1461,KORD,KBOS,B738,17:21,false
SKW6211,KORD,KMKE,CRJ7,17:21,false
UAL699,KIAH,KORD,B39M,17:22,false
AAL1910,MMUN,KORD,B738,17:22,false
ENY3772,KTVC,KORD,E170,17:26,false
JBU406,KORD,KJFK,BCS3,17:27,false
AAL2066,KMCO,KORD,B738,17:28,false
AAL3254,KDCA,KORD,B738,17:29,false
SKW4699,KILM,KORD,E75L,17:29,false
ENY3410,KORD,KATW,E170,17:29,false
AAL2296,KORD,KPIT,B738,17:29,false
ENY3626,KORD,KSGF,E170,17:29,false
AAL470,KPHL,KORD,A319,17:29,false
AAL1563,KBOS,KORD,B738,17:30,false
WJA1611,KORD,CYYC,B738,17:30,false
SKW6399,KORD,KMCI,CRJ7,17:30,false
ENY3738,KORD,KOMA,E75L,17:30,false
AAL180,KORD,LIRN,B788,17:30,false
GTI6092,KORD,LTFM,B744,17:30,true
AAL3292,KORD,KLAS,B738,17:31,false
SKW4833,KLWB,KORD,CRJ7,17:33,false
ENY3466,KORD,KCLE,E75L,17:34,false
AAL91,EGLL,KORD,B789,17:35,false
DAL2368,KLAX,KORD,B738,17:35,false
JZA912,KORD,CYYZ,E75S,17:35,false
DAL2336,KORD,KLGA,B738,17:35,false
AAL3253,KORD,KEWR,B738,17:36,false
UPS5606,KSDF,KORD,A306,17:38,true
ASA346,KSEA,KORD,B39M,17:38,false
AAL536,KCLT,KORD,A321,17:39,false
ASA337,KORD,KSEA,B739,17:42,false
AAL2284,KPDX,KORD,A321,17:42,false
ENY3718,KMSO,KORD,E75L,17:44,false
SKW5663,KORD,KAVL,E75L,17:45,false
GJS4187,KORD,KAVP,CRJ7,17:45,false
SKW354Y,KORD,KCHO,CRJ7,17:45,false
UAL2652,KORD,KCLE,B738,17:45,false
AAL2917,KORD,KCLT,B738,17:45,false
RPA3674,KORD,KCMH,E75L,17:45,false
SKW769W,KORD,KDTW,E75L,17:45,false
SKW751X,KORD,KFWA,CRJ7,17:45,false
UAL1954,KORD,KIAH,A21N,17:45,false
SKW5439,KORD,KLNK,CRJ7,17:45,false
SKW5555,KORD,KMKE,CRJ2,17:45,false
LYM5775,KORD,KMKG,E145,17:45,false
SKW578A,KORD,KMLI,CRJ2,17:45,false
SKW4740,KORD,KMSN,CRJ7,17:45,false
ANA111,KORD,RJTT,B77W,17:45,false
RPA4337,KORD,KCMH,E75S,17:46,false
FFT3135,KORD,KIAH,A21N,17:46,false
AAL3105,KORD,KSEA,A321,17:47,false
FIN9,EFHK,KORD,A333,17:50,false
VTE3015,KORD,KBRL,CRJ2,17:50,false
SKW498W,KORD,KCAK,CRJ2,17:50,false
GJS4507,KORD,KCHA,CRJ7,17:50,false
GJS4179,KORD,KGRB,CRJ7,17:50,false
SKW423C,KORD,KPVD,E75L,17:50,false
RPA3598,KORD,KSDF,E75L,17:50,false
GJS4548,KORD,KUNV,CRJ7,17:50,false
AAL3192,KORD,TJSJ,B738,17:50,false
GJS4484,KORD,KDAY,CRJ7,17:51,false
SKW5287,KORD,KLEX,CRJ7,17:51,false
SKW4636,KORD,KSBN,CRJ7,17:52,false
DAL1306,KORD,KMSP,BCS3,17:54,false
UAL2496,KORD,CYYZ,A319,17:55,false
GJS4463,KORD,KABE,CRJ7,17:55,false
GJS4478,KORD,KCAE,CRJ7,17:55,false
SKW4784,KORD,KCRW,CRJ2,17:55,false
AAL1787,KORD,KDCA,A320,17:55,false
UAL5258,KORD,KFNT,CRJ2,17:55,false
RPA3455,KORD,KIND,E75L,17:55,false
SKW5405,KORD,KROA,E75L,17:55,false
DAL637,KORD,KSEA,B739,17:55,false
GJS4412,KORD,KSTL,CRJ7,17:55,false
UAL2827,KORD,KTYS,B739,17:55,false
UAL1382,KORD,KMCO,A21N,17:56,false
UAL2865,KORD,KTPA,B39M,17:56,false
SKW4832,KORD,KSHD,CRJ7,17:57,false
UPS5602,KMSP,KORD,A306,17:58,true
RPA3670,KORD,CYUL,E75L,17:58,false
UAL2784,KORD,KBNA,A319,17:58,false
UAL433,KALB,KORD,B739,17:59,false
RPA4727,KMSP,KORD,E75S,17:59,false
SKW5681,KORD,KBGR,E75L,17:59,false
UAL2294,KORD,KFLL,B739,17:59,false
AAL2690,KORD,KMIA,A321,17:59,false
UAL1776,KORD,KPHL,B738,17:59,false
ENY4144,KORD,KSTL,E170,17:59,false
UAL2790,KORD,KTVC,A319,17:59,false
RPA4563,KRDU,KORD,E75L,17:59,false
AAL2679,KSNA,KORD,B38M,17:59,false
UAL1664,MDPC,KORD,B39M,17:59,false
ENY3971,KBHM,KORD,E170,18:00,false
SKW4913,KBUF,KORD,CRJ7,18:00,false
ENY3715,KGRR,KORD,E75L,18:00,false
UAL972,KORD,EBBR,B78X,18:00,false
UAL953,KORD,EDDM,B788,18:00,false
SKW4772,KORD,KATW,CRJ2,18:00,false
RPA3532,KORD,KCVG,E75L,18:00,false
UAL1369,KORD,KDCA,A320,18:00,false
EDV4783,KORD,KJFK,CRJ9,18:00,false
UAL1623,KORD,KLGA,B738,18:00,false
SKW5777,KORD,KOMA,E75L,18:00,false
TAP244,KORD,LPPT,A339,18:00,false
UAL770,LEBL,KORD,B788,18:00,false
UAL1178,KORD,KGRR,A320,18:02,false
ENY4023,KPNS,KORD,E75L,18:02,false
AAL2616,KSLC,KORD,B738,18:02,false
VXP421,KHVN,KORD,B738,18:03,false
DAL1390,KLGA,KORD,BCS3,18:03,false
AAL1974,KJAC,KORD,A319,18:05,false
VTE3053,KMWA,KORD,CRJ2,18:05,false
UAL288,KORD,EINN,B752,18:05,false
UAL2180,KORD,KMIA,B39M,18:05,false
UAL1946,KORD,KPIT,B737,18:05,false
ENY3734,KCAK,KORD,E170,18:06,false
AAL3177,KBZN,KORD,B38M,18:07,false
AAL396,KLGA,KORD,B738,18:08,false
UAL1401,KORD,KPWM,B38M,18:08,false
AAL338,KPHX,KORD,A321,18:08,false
SKW6200,KBNA,KORD,CRJ7,18:09,false
AAL1620,KORD,KSFO,B738,18:09,false
UAL2481,KORD,KSYR,B39M,18:09,false
QTR87J,EDDF,KORD,B77L,18:10,true
LOT5KF,EPWA,KORD,B788,18:10,false
AAL86,KORD,EGLL,B789,18:10,false
UAL516,KORD,KBDL,B739,18:10,false
UAL1967,KORD,KLAX,B753,18:10,false
UAL1583,KORD,KRIC,A320,18:10,false
UAL987,KORD,LFPG,B78X,18:10,false
UAL415,LIMC,KORD,B78X,18:10,false
ENY3500,KORD,KDTW,E170,18:11,false
AAL1050,KLAX,KORD,A321,18:12,false
UAL2202,KORD,KIAD,B739,18:12,false
ENY3819,KSYR,KORD,E75L,18:14,false
ICE9V,BIKF,KORD,B39M,18:15,false
DLH2C,EDDM,KORD,A359,18:15,false
BAW7CP,EGLL,KORD,B78X,18:15,false
UAL2792,KORD,KALB,A320,18:15,false
UAL636,KORD,KBTV,B39M,18:15,false
UAL1748,KORD,KCLT,B738,18:15,false
GJS4553,KORD,KGSO,CRJ7,18:15,false
SKW399R,KORD,KMKE,CRJ2,18:15,false
SKW489J,KORD,KORF,E75L,18:15,false
THY5,LTFM,KORD,B77W,18:15,false
AAL2740,KDFW,KORD,B738,18:16,false
UAL1156,KLGA,KORD,B738,18:17,false
SKW415P,KORD,KBUF,E75L,18:17,false
UAL1974,KORD,KDEN,A21N,18:17,false
SKW5275,KORD,KGSP,E75L,18:17,false
UAL2738,CYYZ,KORD,A320,18:18,false
DAL2646,KBOS,KORD,A319,18:19,false
UAL2443,KORD,KJAX,B739,18:19,false
AAL1833,KGPI,KORD,B738,18:20,false
UAL1398,KORD,KATL,A319,18:20,false
UAL2331,KORD,KBOS,A21N,18:20,false
UAL440,KORD,KBWI,B38M,18:20,false
RPA3496,KORD,KSAV,E75L,18:20,false
UAL2179,KORD,KSFO,A21N,18:20,false
UAL1504,KORD,CYOW,A319,18:22,false
DAL2740,KORD,KATL,B738,18:22,false
CLX5335,KORD,ELLX,B744,18:25,true
UAL2362,KORD,KCHS,B738,18:25,false
UAL2605,KORD,KLGA,B738,18:25,false
UAL1557,KORD,KMDT,B737,18:25,false
UAL1989,KORD,KRDU,B738,18:25,false
AAL1559,KORD,KDFW,B738,18:28,false
UAL534,KORD,KEWR,A21N,18:28,false
AAL1341,KABQ,KORD,A319,18:29,false
AAL1760,KDEN,KORD,B738,18:29,false
DAL1084,KDTW,KORD,B712,18:29,false
ENY3808,KHPN,KORD,E170,18:29,false
ENY3648,KORD,KGSO,E75L,18:29,false
ENY3499,KORD,KHPN,E75L,18:29,false
UAL1475,KORD,KIAH,B39M,18:29,false
AAL1724,KORD,KLGA,B738,18:29,false
SKW6487,KORD,KOKC,CRJ7,18:29,false
UAL1568,KORD,KROC,B739,18:29,false
AAL2867,KTUS,KORD,B738,18:29,false
UAL654,KDCA,KORD,B737,18:30,false
UAL907,KORD,EDDF,B78X,18:30,false
UAL909,KORD,EHAM,B788,18:30,false
UAL291,KSAV,KORD,B737,18:30,false
UAL308,KPHL,KORD,B39M,18:33,false
UAL545,KCMH,KORD,B39M,18:34,false
UAL661,KEWR,KORD,B752,18:34,false
AAL1574,KAUS,KORD,B738,18:35,false
DAL2298,KORD,KLAX,B738,18:35,false
UAL2317,KSFO,KORD,B753,18:35,false
AAL2389,CYYC,KORD,B738,18:38,false
RPA4534,KECP,KORD,E75L,18:38,false
UAL1650,TNCA,KORD,B39M,18:38,false
UAL1625,KAUS,KORD,A320,18:39,false
UAL2071,KMCO,KORD,A21N,18:39,false
UAL329,KBTV,KORD,B738,18:40,false
UAL118,KORD,EGPH,B752,18:40,false
AAL2443,KORD,KPHL,A321,18:40,false
SKW5865,KSBN,KORD,CRJ7,18:40,false
SKW5929,KSDF,KORD,E75L,18:40,false
UAL8210,KTPA,KORD,B39M,18:40,false
GJS4582,KLEX,KORD,CRJ7,18:41,false
SKW5334,KORF,KORD,E75L,18:41,false
ASA583,KORD,KSEA,B39M,18:42,false
UAL630,KRDU,KORD,B737,18:42,false
SKW6004,CYHZ,KORD,E75L,18:43,false
RPA3549,CYUL,KORD,E75L,18:44,false
ENY3785,KABE,KORD,E170,18:44,false
UAL2627,KBDL,KORD,B739,18:44,false
ENY4183,KCAE,KORD,E170,18:44,false
UAL1673,KCLE,KORD,B739,18:44,false
AAL3039,KLAS,KORD,B738,18:44,false
DAL2879,KATL,KORD,B738,18:45,false
UAL920,KORD,EGLL,B763,18:45,false
ENY4102,KORD,KDSM,E170,18:45,false
VTE3070,KORD,KIRK,CRJ2,18:45,false
AAL3176,KORD,KMCO,A321,18:45,false
RPA4569,KORD,KPIT,E75S,18:45,false
AAL181,LIRN,KORD,B788,18:45,false
UAL1023,KDEN,KORD,A21N,18:46,false
ENY3674,KORD,KCVG,E170,18:46,false
UAL1400,KSRQ,KORD,B39M,18:46,false
AAL250,MMMX,KORD,B38M,18:46,false
RPA3659,CYOW,KORD,E75L,18:47,false
AAL689,KORD,KCLT,B738,18:47,false
SKW4990,KFSD,KORD,CRJ7,18:48,false
SKW5516,KGRR,KORD,CRJ7,18:48,false
UAL2211,KJAX,KORD,A319,18:48,false
VXP422,KORD,KHVN,B738,18:48,false
SKW4931,KORD,KDTW,CRJ7,18:49,false
UAL1813,KCVG,KORD,B738,18:50,false
UAL2497,KIAD,KORD,A21N,18:50,false
SKW4749,KDAY,KORD,E75L,18:51,false
AAL866,KORD,KPHX,B738,18:51,false
SKW6229,KFWA,KORD,CRJ7,18:52,false
GJS4530,KUNV,KORD,CRJ7,18:52,false
UAL2106,KMIA,KORD,B739,18:53,false
RPA3635,KRIC,KORD,E75L,18:53,false
AAL1630,KDCA,KORD,B738,18:54,false
ENY3523,KFAR,KORD,E75L,18:54,false
CLX1,KIND,KORD,B744,18:54,true
UAL590,KBWI,KORD,B738,18:55,false
SKW4698,KCAK,KORD,CRJ2,18:55,false
UAL2299,KDFW,KORD,B739,18:55,false
RPA3499,KEYW,KORD,E75L,18:55,false
SKW6000,KTYS,KORD,E75L,18:55,false
UAL2422,MYNN,KORD,B738,18:55,false
SKW4732,KBGR,KORD,E75L,18:57,false
SKW5264,KDTW,KORD,E75L,18:57,false
ASA1478,KSAN,KORD,B738,18:57,false
DAL2377,KSLC,KORD,B738,18:57,false
SKW4633,KATW,KORD,CRJ7,18:58,false
ENY3980,KDTW,KORD,E75L,18:58,false
SKW4941,KORD,KMKE,CRJ7,18:58,false
SKW6210,KORD,KSAF,CRJ7,18:58,false
SKW4909,KCLE,KORD,CRJ7,18:59,false
AAL2089,KMCO,KORD,B738,18:59,false
ENY4151,KMHK,KORD,E75L,18:59,false
AAL2779,KORD,KATL,A319,18:59,false
ENY4025,KORD,KSAW,E170,18:59,false
ENY3767,KRAP,KORD,E170,18:59,false
AAL215,MMUN,KORD,A321,18:59,false
SKW5289,KAVL,KORD,CRJ7,19:00,false
UAL1884,KBNA,KORD,B737,19:00,false
UAL2040,KBOS,KORD,B739,19:00,false
SKW5606,KCHO,KORD,CRJ7,19:00,false
UAL1357,KEUG,KORD,A319,19:00,false
UAL403,KFLL,KORD,B739,19:00,false
GJS4451,KGSO,KORD,CRJ7,19:00,false
SKW5524,KGSP,KORD,E75L,19:00,false
SKW5435,KIND,KORD,E75L,19:00,false
GJS4603,KMSN,KORD,CRJ7,19:00,false
UAL658,KMSP,KORD,A320,19:00,false
AAL1924,KORD,KSAN,B38M,19:00,false
ENY4105,KORD,KXNA,E75L,19:00,false
CKS810,KORD,PANC,B744,19:00,true
UAL1182,KPWM,KORD,B38M,19:00,false
UAL2059,KROC,KORD,B738,19:00,false
UAL2832,KRSW,KORD,A21N,19:00,false
UAL1009,KSBA,KORD,B38M,19:00,false
SKW5469,KTVC,KORD,E75L,19:00,false
SKW4644,KCRW,KORD,CRJ2,19:01,false
UAL4808,KPIA,KORD,CRJ2,19:01,false
GJS4447,KAVP,KORD,CRJ7,19:03,false
UAL2747,KBUF,KORD,B739,19:03,false
SKW5702,KPVD,KORD,E75L,19:03,false
AAL1453,KORD,KBDL,B738,19:04,false
GJS4175,KABE,KORD,CRJ7,19:05,false
GJS4400,KCAE,KORD,CRJ7,19:05,false
UAL457,KLAX,KORD,B753,19:05,false
UAL2860,KMDT,KORD,B39M,19:05,false
BAW298,KORD,EGLL,B78X,19:05,false
DAL1390,KORD,KLGA,BCS3,19:05,false
SWR9G,KORD,LSZH,B77W,19:05,false
UAL1494,KPIT,KORD,B739,19:05,false
SKW5350,KROA,KORD,E75L,19:05,false
UAL1067,KSYR,KORD,A319,19:05,false
AAL340,KORD,KBGR,A319,19:08,false
AAL2364,KORD,KLAX,A321,19:08,false
SKW5001,KORD,KTYS,CRJ7,19:09,false
DAL2503,KLGA,KORD,BCS3,19:10,false
CAO8414,KORD,ZSPD,B77L,19:10,true
UAL2628,KPHX,KORD,B738,19:10,false
UAL602,KLGA,KORD,B738,19:12,false
ENY3602,CYUL,KORD,E75L,19:14,false
AAL1293,KORD,KPVD,B738,19:14,false
EIN1TV,EIDW,KORD,A333,19:15,false
JBU811,KBOS,KORD,BCS3,19:15,false
SAS944,KORD,EKCH,A333,19:15,false
AAL1715,KORD,KAUS,B738,19:16,false
ENY3996,KEYW,KORD,E170,19:17,false
DAL1084,KORD,KDTW,B712,19:17,false
AAL2977,KORD,KPDX,A321,19:20,false
QTR87Q,KORD,OTHH,A35K,19:20,false
ASA410,KSEA,KORD,B39M,19:21,false
AAL1936,KEWR,KORD,B738,19:23,false
SCX261,KMSP,KORD,B738,19:24,false
AAL1934,KORD,KCLE,A319,19:24,false
ENY3544,KORD,KDFW,E170,19:24,false
AAL619,MDPC,KORD,A21N,19:24,false
ICE10V,KORD,BIKF,B39M,19:25,false
DAL2646,KORD,KBOS,A319,19:25,false
AAL40,KORD,LEBL,B788,19:25,false
CAL5240,PANC,KORD,B744,19:25,true
AAL1012,KPHL,KORD,B738,19:26,false
RPA4745,KMCI,KORD,E75L,19:27,false
AAL975,MKJS,KORD,B738,19:27,false
RPA4530,CYYZ,KORD,E75L,19:29,false
